id,name,price,selling_price,brand_name,discount_rate,current_seller,short_url,image
201001781,Điện thoại Masstel Lux 10 4G - Nhiều chức năng - Hàng chính hãng,599000,700000,Masstel,14,Viễn Tin Sài Gòn,https://tiki.vn/product-p201001781.html?spid=201001783,https://salt.tikicdn.com/cache/280x280/ts/product/93/47/9c/cbdd304c4bb4602c51f79c3eec8626a5.jpg
168844555,Điện thoại Samsung Galaxy S22 5G (8GB) - Hàng chính hãng,20970000,20970000,Samsung,0,SamCenter,https://tiki.vn/product-p168844555.html?spid=168844561,https://salt.tikicdn.com/cache/280x280/ts/product/c3/3f/8b/d26c60a94c7f6bbf312140c793458a54.jpeg
198084820,"Điện thoại Goly Base 75 Pro 4G - Pin khủng, màn hình lớn, mạng 4G- Hàng chính hãng",599000,729000,Goly,18,THẮNG THAO MOBILE,https://tiki.vn/product-p198084820.html?spid=198084822,https://salt.tikicdn.com/cache/280x280/ts/product/8f/fa/4a/5960038248a24113f256d088999a01ec.jpg
191689660,Điện thoại Samsung Galaxy A53 A536E 128G 5G Light Blue (DM) - Hàng Chính Hãng,7797000,8390000,Samsung,7,GIA DỤNG VIỆT,https://tiki.vn/product-p191689660.html?spid=196284701,https://salt.tikicdn.com/cache/280x280/ts/product/9a/df/4e/d99b69c3135384306cdfed74a5aaf5b3.jpg
190547041,Điện Thoại Xiaomi Redmi 10A 2GB/32GB - Hàng Chính Hãng,2269000,2890000,Xiaomi,21,Hồng Hạnh Mobile,https://tiki.vn/product-p190547041.html?spid=190547043,https://salt.tikicdn.com/cache/280x280/ts/product/37/80/89/fd5c944c8e2a53f8b78db31d6afd1d7b.jpg
188129338,Điện thoại Samsung S22 Ultra 8GB/128GB Trắng -Hàng Chính Hãng,17390000,30990000,Samsung,44,Nguyễn Kim Official,https://tiki.vn/product-p188129338.html?spid=188129339,https://salt.tikicdn.com/cache/280x280/ts/product/a2/90/81/6a61c6c21007f6acbd2bbde5f8831a7d.png
252073020,Điện thoại bàn phím bấm hiệu Masstel Play 10 - 4G - Hàng chính hãng - Giá Rẻ,629100,699000,Masstel,10,LONG TÂM Mobile,https://tiki.vn/product-p252073020.html?spid=252073022,https://salt.tikicdn.com/cache/280x280/ts/product/c5/54/1b/c87419b3e3753c82b480bbe740a27ed5.jpg
193206340,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Xám - Hàng chính hãng,31760000,38000000,Samsung,16,GIA DỤNG VIỆT,https://tiki.vn/product-p193206340.html?spid=205113327,https://salt.tikicdn.com/cache/280x280/ts/product/bc/88/92/d2743deaa389e49011ebdba8b24b540b.jpg
168062573,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,16500000,23000000,Samsung,28,GIA DỤNG VIỆT,https://tiki.vn/product-p168062573.html?spid=216715241,https://salt.tikicdn.com/cache/280x280/ts/product/b1/9b/58/4f8c7a06ab278b57365642f71f53367b.jpg
169459856,Máy Tính Bảng Samsung Galaxy Tab S8 Ultra 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,30990000,30990000,Samsung,0,Antam Trading,https://tiki.vn/product-p169459856.html?spid=169459858,https://salt.tikicdn.com/cache/280x280/ts/product/56/9c/e3/6292eba8e6f7d6f6ba1a3a055a988d5d.jpg
206237925,Điện Thoại Oppo A17 4GB/64GB - Hàng Chính Hãng,3456000,3990000,OPPO,13,Hồng Hạnh Mobile,https://tiki.vn/product-p206237925.html?spid=206237927,https://salt.tikicdn.com/cache/280x280/ts/product/ab/ea/0a/b6be37dfcd3ebb28f4c8800a1d3ff47b.jpg
193207281,Điện thoại Samsung Galaxy Z Fold 4 5G 512GB Kem - Hàng chính hãng,35150000,42000000,Samsung,16,GIA DỤNG VIỆT,https://tiki.vn/product-p193207281.html?spid=213541903,https://salt.tikicdn.com/cache/280x280/ts/product/85/89/54/043a35d3c619b9b856eea6e0e4bce6ae.jpg
196200121,Điện thoại Samsung Galaxy Z Flip4 5G (8 GB/128 GB) - Hàng chính hãng,14743000,20250000,Samsung,27,GIA DỤNG VIỆT,https://tiki.vn/product-p196200121.html?spid=208497471,https://salt.tikicdn.com/cache/280x280/ts/product/16/c6/23/b528051cafc6680fc2ed784f79415750.png
188948646,Máy tính bảng Samsung Galaxy Tab A8 64GB Bạc (2022) - Hàng Chính Hãng,5213000,8000000,Samsung,35,GIA DỤNG VIỆT,https://tiki.vn/product-p188948646.html?spid=196285826,https://salt.tikicdn.com/cache/280x280/ts/product/84/06/f9/3061ba32c1cd5634a026bac9a4a322ad.jpg
112695200,Máy tính bảng Samsung Galaxy Tab S7 FE - Hàng Chính Hãng,13500000,13500000,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p112695200.html?spid=196285397,https://salt.tikicdn.com/cache/280x280/ts/product/80/a8/05/184fa1b16d8098386d9c8b2f5204e3ed.jpg
191629873,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng Chính Hãng,2556000,2556000,Xiaomi,0,GIA DỤNG VIỆT,https://tiki.vn/product-p191629873.html?spid=216725015,https://salt.tikicdn.com/cache/280x280/ts/product/16/26/a0/259e86c83255ffd91ac5b9f4d99c3341.jpg
225267444,Điện thoại Samsung Galaxy S23 Ultra 5G 12GB/512GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,30995000,33000000,Samsung,6,GIA DỤNG VIỆT,https://tiki.vn/product-p225267444.html?spid=225961860,https://salt.tikicdn.com/cache/280x280/ts/product/a4/86/b6/b6d43c3ac12f7cae7831729c63c34d70.jpg
253407100,Điện Thoại Realme C55 6GB/128GB - Hàng Chính Hãng,4189000,4990000,Realme,16,Hồng Hạnh Mobile,https://tiki.vn/product-p253407100.html?spid=253407102,https://salt.tikicdn.com/cache/280x280/ts/product/51/1f/ae/6de17463efd9421eeb7009b2366740a7.jpg
242771940,Điện Thoại Samsung A04e 3GB/32GB - Hàng Chính Hãng,2179000,2990000,Samsung,27,Hồng Hạnh Mobile,https://tiki.vn/product-p242771940.html?spid=242771950,https://salt.tikicdn.com/cache/280x280/ts/product/67/61/1d/78bd70fa4a98c10a0137f042cc8d4923.jpg
205161232,Điện thoại Realme C33 (3GB/32GB) - Hàng chính hãng,2390000,3490000,Realme,32,Tiki Trading,https://tiki.vn/product-p205161232.html?spid=217713966,https://salt.tikicdn.com/cache/280x280/ts/product/22/cb/f9/b1cd3c3153160580a7c5bb1b7df97477.jpg
243088234,"Điện thoại Itel it9200 4G , WIFI , Xem youtube , FB ",564000,769000,OEM,27,Điện Thoại TN Store,https://tiki.vn/product-p243088234.html?spid=243088235,https://salt.tikicdn.com/cache/280x280/ts/product/81/a6/61/ed08167595c0d7ffd49d390c74c3be2b.jpg
214603586,Điện Thoại Samsung Galaxy A04e (3GB/32GB)- Hàng Chính Hãng,2099000,2690000,Samsung,22,THẮNG THAO MOBILE,https://tiki.vn/product-p214603586.html?spid=225211052,https://salt.tikicdn.com/cache/280x280/ts/product/53/43/ab/deef2ab86b80d8e87b23b55fe3dc6724.jpg
190544267,Điện Thoại Oppo A57 4GB/64GB - Hàng Chính Hãng,3879000,4490000,OPPO,14,Hồng Hạnh Mobile,https://tiki.vn/product-p190544267.html?spid=190544269,https://salt.tikicdn.com/cache/280x280/ts/product/77/43/64/2055e70409171c01430f2f171e010a3c.jpg
175772412,Máy Tính Bảng Samsung Galaxy Tab S8 8GB | 128GB - Hàng Chính Hãng,20500000,20500000,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p175772412.html?spid=208289369,https://salt.tikicdn.com/cache/280x280/ts/product/b6/1f/87/180b8702f0c2ed93f0f9964e8c0c3314.jpeg
185887807,"Điện thoại Gaming Redmagic 7 - MH AMOLED 6.8"" Full HD+ 165Hz - Qualcomm Snapdragon 8 Gen 1 8 nhân - HT làm mát 8.0 - Hàng chính hãng",18990000,18990000,Redmagic,0,RedMagic Official,https://tiki.vn/product-p185887807.html?spid=185887811,https://salt.tikicdn.com/cache/280x280/ts/product/f9/f3/f5/abe1b6a7f0dabf83d84df7c4cbbff2d9.png
213925303,Điện thoại Samsung Galaxy A13 4GB/64GB - Hàng chính hãng - Mới 100% - Nguyên Seal - Bảo Hành 12 Tháng - 4 Camera Mặt Lưng - Màn Hình Full HD,3845000,4950000,Samsung,22,Điện máy nội thất Đại Phát Vĩnh Lộc,https://tiki.vn/product-p213925303.html?spid=213925309,https://salt.tikicdn.com/cache/280x280/ts/product/f3/4b/6c/4349b6b5b1ac59d1e19d924f93b6e865.png
140940220,Máy đọc sách Kobo Sage - hàng nhập khẩu,7811100,8679000,Kobo,10,HLA SHOP,https://tiki.vn/product-p140940220.html?spid=140940221,https://salt.tikicdn.com/cache/280x280/ts/product/fc/f3/0e/bcb04712f34c9c6ee327b9bc95c10b22.jpg
200829966,Điện thoại Mobell M239 4G - 2 SIM - Hàng chính hãng,439000,500000,Mobell,12,THẮNG THAO MOBILE,https://tiki.vn/product-p200829966.html?spid=200829984,https://salt.tikicdn.com/cache/280x280/ts/product/d0/9c/75/ed7245048ddda9d1057dcaa3a186689e.jpg
252073027,Điện thoại Nokia C21 Plus (2G/32G) - Pin lâu - Hàng chính hãng - Giá rẻ,1755000,1990000,Nokia,12,LONG TÂM Mobile,https://tiki.vn/product-p252073027.html?spid=252073028,https://salt.tikicdn.com/cache/280x280/ts/product/a5/2f/7b/ff627aec226bdd6ba01ee8a443a81149.jpg
19473525,Combo Máy Đọc Sách Kindle Paperwhite Gen 10th (8GB - Màu Đen) và Bao da WELL BEGUN Màu Đỏ Đô - Hàng Chính Hãng,2850000,2910000,Kindle,2,Techmorevn,https://tiki.vn/product-p19473525.html?spid=19473526,https://salt.tikicdn.com/cache/280x280/ts/product/f1/4b/fd/ddc8079646394026938675198a0408bc.jpg
194961039,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,14743000,20250000,Samsung,27,GIA DỤNG VIỆT,https://tiki.vn/product-p194961039.html?spid=207924034,https://salt.tikicdn.com/cache/280x280/ts/product/e5/05/f4/ae140d9e3d536db3ed15d4e1d6d1bf96.jpg
199902129,Điện thoại Xiaomi Redmi A1 (2GB/32GB) - Hàng chính hãng,1890000,2190000,Xiaomi,14,HAPPY PHONE,https://tiki.vn/product-p199902129.html?spid=199903661,https://salt.tikicdn.com/cache/280x280/ts/product/6a/2e/22/7b2875d2e8b7fb0fcd74b214c5bcbcf9.jpg
248886140,Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng,8759000,10490000,Samsung,17,Long Hưng TechZone,https://tiki.vn/product-p248886140.html?spid=248886146,https://salt.tikicdn.com/cache/280x280/ts/product/bb/cb/3f/bc90bb30a6ad7bcd3a6dc2dfd7b3d014.jpg
189932809,Điện thoại Samsung Galaxy A53 (5G) A536 (8 GB/128 GB)- Hàng chính hãng,7797000,9600000,Samsung,19,GIA DỤNG VIỆT,https://tiki.vn/product-p189932809.html?spid=196285645,https://salt.tikicdn.com/cache/280x280/ts/product/b4/7a/01/f25c74c41b8b2cb7f819b5bcb6aa4688.jpg
217540528,Điện thoại Samsung Galaxy A23 5G (4GB/128GB) - Hàng chính hãng,5679000,6690000,Samsung,15,Long Hưng TechZone,https://tiki.vn/product-p217540528.html?spid=217540530,https://salt.tikicdn.com/cache/280x280/ts/product/95/a1/0d/06d905bc9d3ffaf03bf5f468a6b4b286.jpg
206649454,Điện Thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng Chính Hãng,9522000,11500000,Samsung,17,GIA DỤNG VIỆT,https://tiki.vn/product-p206649454.html?spid=207923094,https://salt.tikicdn.com/cache/280x280/ts/product/9a/bd/8c/fe9b6831ad4d112b28fe7136b5bc5e20.jpg
170338314,Điện Thoại Samsung Galaxy S21 FE 5G (6GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,8751000,15000000,Samsung,42,GIA DỤNG VIỆT,https://tiki.vn/product-p170338314.html?spid=216979958,https://salt.tikicdn.com/cache/280x280/ts/product/26/b2/7e/15732cf2cc5472a9d3f2f28c315d729f.jpg
144231179,Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ,880000,880000,OEM,0,CST Telecom,https://tiki.vn/product-p144231179.html?spid=144231180,https://salt.tikicdn.com/cache/280x280/ts/product/81/76/4a/e919378d754e7ce8c31a0ef2548136a2.jpg
181699158,Điện thoại Xiaomi Redmi 10 5G - Hàng chính hãng,5590000,5590000,Xiaomi,0,Viettel Store Official,https://tiki.vn/product-p181699158.html?spid=181699172,https://salt.tikicdn.com/cache/280x280/ts/product/3a/92/a0/64567adadf4e7eabf0aadadd402611ec.jpg
245770363,Điện thoại Samsung Galaxy A04e (3GB/32GB) - Hàng chính hãng,2269000,2990000,Samsung,24,Long Hưng TechZone,https://tiki.vn/product-p245770363.html?spid=245770365,https://salt.tikicdn.com/cache/280x280/ts/product/bd/ef/69/6733dca8fd37e1672113f75ffa5907db.jpg
101635486,"Máy đọc sách Likebook P6 - Android 8, CPU 4x1.6 GHz - Tặng bao da",3389000,3389000,OEM,0,Máy đọc sách tốt,https://tiki.vn/product-p101635486.html?spid=114905591,https://salt.tikicdn.com/cache/280x280/ts/product/52/86/a9/abe5f697648f5cd0ea96a1dbbd146314.jpg
248688169,Điện Thoại Samsung A54 5G 8GB/128GB - Hàng Chính Hãng,8549000,10490000,Samsung,19,Hồng Hạnh Mobile,https://tiki.vn/product-p248688169.html?spid=248688171,https://salt.tikicdn.com/cache/280x280/ts/product/a5/b7/5b/4a2cb48f0633752a950a66c2f183b16d.jpg
197095637,Điện Thoại Xiaomi POCO M5 4G (4/64 GB) - Hàng chính hãng,3408000,3408000,Xiaomi,0,GIA DỤNG VIỆT,https://tiki.vn/product-p197095637.html?spid=253239953,https://salt.tikicdn.com/cache/280x280/ts/product/73/85/30/6a62cab6480770e4579b19b2fa33c9ac.jpg
91281318,Máy Đọc Sách Likebook P10 - Hàng chính hãng,9090000,9090000,Likebook,0,Máy đọc sách tốt,https://tiki.vn/product-p91281318.html?spid=91281319,https://salt.tikicdn.com/cache/280x280/ts/product/5a/7a/04/0150fd685b4bf93c0b99e433d4fbc23f.jpg
191474322,Điện thoại Nokia 110 4G - Hàng chính hãng,809000,850000,Nokia,5,Long Hưng TechZone,https://tiki.vn/product-p191474322.html?spid=191474324,https://salt.tikicdn.com/cache/280x280/ts/product/bc/bc/8a/f20eb54451082ad8b33fb40b692a089e.jpg
195330986,"Điện thoại thông minh XIAOMI Redmi 10A 2GB+32GB/3GB+64GB MediaTek Helio G25 | 6,53"" HD+ Hàng chính hãng",2890000,2890000,Xiaomi,0,Xiaomi Official Stores,https://tiki.vn/product-p195330986.html?spid=195330992,https://salt.tikicdn.com/cache/280x280/ts/product/e7/d7/68/00dec0b0f29688014f75568d38ce6afd.jpg
85042408,Điện Thoại Xiaomi Redmi Note 10 (4GB/64GB) - Hàng Chính Hãng,3552000,3552000,Xiaomi,0,GIA DỤNG VIỆT,https://tiki.vn/product-p85042408.html?spid=216725390,https://salt.tikicdn.com/cache/280x280/ts/product/fd/64/34/27dd0678039995e5ba7f9928f080ed94.jpg
68693081,Điện Thoại Samsung Galaxy S20 FE - Hàng Chính Hãng,9062000,12490000,Samsung,27,GIA DỤNG VIỆT,https://tiki.vn/product-p68693081.html?spid=196285040,https://salt.tikicdn.com/cache/280x280/ts/product/9b/ec/4c/124feb2530ba96a9ed6dd0a8f5c6d005.jpg
198587877,"Điện thoại TECNO Spark 8C (3GB/64GB) - Pin 5000 mAh 6.6"" HD+ 90Hz - Hàng chính hãng",2149000,2499000,Tecno,14,THẮNG THAO MOBILE,https://tiki.vn/product-p198587877.html?spid=201161533,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/da/d9/41/286a718f14f90c77388c8f3bda063a14.jpg
207268158,Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),2185000,2990000,Samsung,27,GIA DỤNG VIỆT,https://tiki.vn/product-p207268158.html?spid=225919266,https://salt.tikicdn.com/cache/280x280/ts/product/c6/f9/1a/9d1436a927bfa81f40e24cfe99e3c366.jpg
2360457,Máy Đọc Sách Kindle Oasis 32G - Hàng Nhập Khẩu - Xám,7499000,7499000,Kindle,0,Máy Đọc Sách,https://tiki.vn/product-p2360457.html?spid=17616570,https://salt.tikicdn.com/cache/280x280/ts/product/ec/30/ff/dce1b864aec45003f51d75b5af9c548b.jpg
190558359,Điện thoại Xiaomi Redmi Note 11S - Hàng chính hãng,6690000,6690000,Xiaomi,0,Viettel Store Official,https://tiki.vn/product-p190558359.html?spid=190558366,https://salt.tikicdn.com/cache/280x280/ts/product/52/2b/e3/3ee4443eb064837fd454e1ee9a2ce84a.jpg
197922924,Bút học tiếng Anh i-Tek HÀNG CHÍNH HÃNG,2390000,2390000,I-Tek,0,THIẾT BỊ THÔNG MINH NGÔN NGỮ,https://tiki.vn/product-p197922924.html?spid=197922926,https://salt.tikicdn.com/cache/280x280/ts/product/41/76/cd/df3d35382cecd706d6200dd7adfd4698.jpg
209299763," Điện thoại itel vision 1 pro (Ram 3Gb,Rom 32Gb) - hàng chính hãng",1490000,1490000,Itel,0,xuanhongmobile,https://tiki.vn/product-p209299763.html?spid=209299764,https://salt.tikicdn.com/cache/280x280/ts/product/d1/df/51/fd0e719dd0b45dc932e22cb0fc141378.png
178951652,Điện Thoại Samsung Galaxy A53 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,9990000,9990000,Samsung,0,Antam Trading,https://tiki.vn/product-p178951652.html?spid=178951656,https://salt.tikicdn.com/cache/280x280/ts/product/70/ee/4f/b919159de2f4700725f2d14df13e6e7e.jpg
140747649,Điện thoại Realme C11 2021 (4GB/64GB) - Hàng chính hãng,3479000,3790000,Realme,8,Long Hưng TechZone,https://tiki.vn/product-p140747649.html?spid=140747657,https://salt.tikicdn.com/cache/280x280/ts/product/e3/92/5c/f1a6876c6dd6dc445a0132e72b9114d9.jpg
249161227,Điện thoại Nokia C21 Plus 2GB/64GB Xám Ánh Kim - Hàng chính hãng,1790000,2890000,Nokia,38,Nguyễn Kim Official,https://tiki.vn/product-p249161227.html?spid=249161228,https://salt.tikicdn.com/cache/280x280/ts/product/13/82/7d/2832acbd899449cc3959f5d93463b1d9.jpg
53330127,Điện thoại bàn cổ điển DT04,2400000,2400000,OEM,0,dienthoaicodien,https://tiki.vn/product-p53330127.html?spid=111517262,https://salt.tikicdn.com/cache/280x280/ts/product/5d/16/e4/688fcba61b89fcb9bf23377525c79c50.jpg
181699058,Điện thoại Samsung Galaxy A33 5G (8/128GB) - Hàng chính hãng,7790000,7790000,Samsung,0,Viettel Store Official,https://tiki.vn/product-p181699058.html?spid=181699064,https://salt.tikicdn.com/cache/280x280/ts/product/27/ed/6d/c634b575a0c1711282747a3056772433.jpg
170165701,Điện thoại bàn Ktel 645 hàng chính hãng,388000,388000,KTEL,0,Viễn thông Hà Nhung,https://tiki.vn/product-p170165701.html?spid=170165703,https://salt.tikicdn.com/cache/280x280/ts/product/ee/92/92/def752a331e3d6c937308018f66aef33.jpg
194519454,Máy tính bảng Samsung Galaxy Tab S8 8GB/128GB - Hàng chính hãng,20500000,20500000,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p194519454.html?spid=208289387,https://salt.tikicdn.com/cache/280x280/ts/product/ac/21/5a/fe7d042dbbea9ddb8fd4b7aaee85cedf.png
252880040,"Điện thoại người già M200 - màn hình to 2.4"", loa to, bàn phím lớn, camera kép, đèn pin siêu sáng - Mới full box",313000,389000,OEM,20,Điện Thoại TN Store,https://tiki.vn/product-p252880040.html?spid=252880050,https://salt.tikicdn.com/cache/280x280/ts/product/d2/ff/b0/b72441ca64ff780dfe21ebaaa56a85e9.jpg
216171796,Điện thoại Samsung Galaxy S23 5G (8GB/128GB) - Hàng chính hãng,23332000,23491000,Samsung,1,GIA DỤNG VIỆT,https://tiki.vn/product-p216171796.html?spid=217088033,https://salt.tikicdn.com/cache/280x280/ts/product/e7/95/a5/c1a5b9039d8e2164d6816a0f35091b76.png
217276360,"Điện thoại Mobell F209 4G ,Loa to, Phím lớn - Hàng chính hãng",619000,670000,Mobell,8,THẮNG THAO MOBILE,https://tiki.vn/product-p217276360.html?spid=217276362,https://salt.tikicdn.com/cache/280x280/ts/product/f2/f7/67/91fafcc5eff8a64fa487fcf19bcc6c19.jpg
187254759,Điện Thoại Samsung Galaxy A13 (4GB/64GB) - Hàng Chính Hãng,3473000,4190000,Samsung,17,GIA DỤNG VIỆT,https://tiki.vn/product-p187254759.html?spid=196284379,https://salt.tikicdn.com/cache/280x280/ts/product/90/33/6d/bfdc471592d5a2c75bd3359bea8c0cc6.jpg
165747145,"Điện thoại Xiaomi Redmi 9A 2GB/32GB - Chip MediaTek Helio G25 8 nhân (12 nm), Màn hình 6.53"" HD+, Camera 13MP, Pin 5000 - Hàng Chính Hãng",2148000,2148000,Xiaomi,0,GIA DỤNG VIỆT,https://tiki.vn/product-p165747145.html?spid=243245455,https://salt.tikicdn.com/cache/280x280/ts/product/77/72/58/af13da4e234ddc71a27f04bb5b7f62db.jpg
217614118,Điện thoại Realme C35 (4GB/64GB) - Hàng chính hãng,3839000,4290000,Realme,11,Long Hưng TechZone,https://tiki.vn/product-p217614118.html?spid=217614120,https://salt.tikicdn.com/cache/280x280/ts/product/64/ae/c1/b9add5c22353e8937d4456cf13872339.jpg
252881776,"Điện thoại người già VIETELL V200 4G - bàn phím to, loa to, chữ to, đèn pin siêu sáng - Mới full box",342000,419000,OEM,18,Điện Thoại TN Store,https://tiki.vn/product-p252881776.html?spid=252881778,https://salt.tikicdn.com/cache/280x280/ts/product/aa/a0/2c/6a6ad7c7490bac094b9bdaacb4e5efe6.jpg
198187334,Điện thoại Forme D666 4G - Hàng chính hãng,492000,569000,Forme,14,LONG TÂM Mobile,https://tiki.vn/product-p198187334.html?spid=221276775,https://salt.tikicdn.com/cache/280x280/ts/product/c0/1c/69/281c86d986e336e15922f6bad361e8e9.jpg
213953778,"Điện thoại Samsung Galaxy A03 Core (2GB/32GB) - Hàng Chính Hãng, Mới 100%, Nguyên Seal | Bảo hành 12 tháng - Camera chính 8MP Full HD - Pin Khủng 5000 mAh - Điện Thoại Giá Rẻ",2258000,2750000,Samsung,18,Điện máy nội thất Đại Phát Vĩnh Lộc,https://tiki.vn/product-p213953778.html?spid=213953780,https://salt.tikicdn.com/cache/280x280/ts/product/57/e3/6c/dc1cbe0b66d1a1fc2579b28a38eea1c2.png
194489407,Điện Thoại Oppo Reno8 Z 5G (8GB/256GB) - Hàng Chính Hãng,8644000,8644000,OPPO,0,GIA DỤNG VIỆT,https://tiki.vn/product-p194489407.html?spid=253386398,https://salt.tikicdn.com/cache/280x280/ts/product/34/f0/58/264c8aa7d29df05c26a0adcaf98b8675.jpg
191689540,Điện thoại Samsung Galaxy A23 A235F Blue (DM) - Hàng Chính Hãng,4600000,5180000,Samsung,11,GIA DỤNG VIỆT,https://tiki.vn/product-p191689540.html?spid=203984096,https://salt.tikicdn.com/cache/280x280/ts/product/55/a4/5e/96237b7f96e0d62ee248c24b94c36f06.jpg
99862142,Điện Thoại Thông Minh Xiaomi Poco F3 8GB l 256GB - Hàng Chính Hãng,9990000,9990000,Xiaomi,0,Xiaomi Official Stores,https://tiki.vn/product-p99862142.html?spid=107535103,https://salt.tikicdn.com/cache/280x280/ts/product/db/ac/b4/aff84caf01d689248e03ab75462cff99.png
225961272,Điện Thoại Samsung Galaxy S23 Ultra 5G - Hàng Chính Hãng,23276000,30000000,Samsung,22,GIA DỤNG VIỆT,https://tiki.vn/product-p225961272.html?spid=225961280,https://salt.tikicdn.com/cache/280x280/ts/product/ed/ca/a3/e26c46838f2f72434376bf2b1aa35c1c.jpg
167465704,"Điện thoại Masstel IZI 20 4G , Pin 1700 mAh - Hàng chính hãng ",479000,550000,Masstel,13,THẮNG THAO MOBILE,https://tiki.vn/product-p167465704.html?spid=167465706,https://salt.tikicdn.com/cache/280x280/ts/product/2b/70/5a/65dbd5a01e1b4742064d41f55a230ce0.jpg
205113403,Điện thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,2850000,3490000,Vivo,18,THẮNG THAO MOBILE,https://tiki.vn/product-p205113403.html?spid=205113405,https://salt.tikicdn.com/cache/280x280/ts/product/41/2e/7c/6fc28ee738cc400d70d781f9d41a4c92.jpg
198732327,Điện thoại Samsung Galaxy A04s (4G+64G) A047F Đồng - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3390000,3390000,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p198732327.html?spid=204320076,https://salt.tikicdn.com/cache/280x280/ts/product/3c/17/4d/0b47f6aed89d34925e55c57b1a78272b.jpg
136876846,Máy Tính Bảng Samsung Galaxy Tab A7 3GB/64GB - Hàng Chính Hãng,6982000,7990000,Samsung,13,Hồng Hạnh Mobile,https://tiki.vn/product-p136876846.html?spid=136876848,https://salt.tikicdn.com/cache/280x280/ts/product/63/b8/5f/75fb70d981ba52b118580445f62eb6b9.jpg
191689809,Điện thoại Samsung Galaxy A23 (4G+128G) A235F Xanh - Hàng Chính Hãng,4600000,5180000,Samsung,11,GIA DỤNG VIỆT,https://tiki.vn/product-p191689809.html?spid=203984624,https://salt.tikicdn.com/cache/280x280/ts/product/55/a4/5e/dd2a3d47d5ed2fc42cd623bcd63e63e7.jpg
253489331,Điện thoại Vivo Y02A - Hàng chính hãng,2790000,2790000,Vivo,0,vivo Official Store,https://tiki.vn/product-p253489331.html?spid=253489333,https://salt.tikicdn.com/cache/280x280/ts/product/99/44/03/3db0bd5d43c5e313e5d44089e9738415.jpg
248469947,Điện Thoại OPPO A17 (4GB/64GB) - Hàng Chính Hãng,3690000,3990000,OPPO,8,HAPPY PHONE,https://tiki.vn/product-p248469947.html?spid=248469951,https://salt.tikicdn.com/cache/280x280/ts/product/4f/d6/b6/9505f146f53a85c90aba467cbab52f87.jpg
225235791,Điện thoại Samsung Galaxy S23 Ultra 12GB/1TB Tím - Hàng chính hãng,36000000,42000000,Samsung,14,GIA DỤNG VIỆT,https://tiki.vn/product-p225235791.html?spid=225961883,https://salt.tikicdn.com/cache/280x280/ts/product/d7/8a/b7/8cd1bbcb146a9ca8e51c1779f2a49e0f.jpg
208193462,Điện thoại Samsung Galaxy A04s 4/64GB - Hàng chính hãng,3185000,3651000,Samsung,13,GIA DỤNG VIỆT,https://tiki.vn/product-p208193462.html?spid=252718555,https://salt.tikicdn.com/cache/280x280/ts/product/16/a2/05/01ece8d7e82d73de89363df1e3fa9919.jpg
252073205,Điện thoại Samsung Galaxy A23 4GB/128G - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,4401000,4990000,Samsung,12,LONG TÂM Mobile,https://tiki.vn/product-p252073205.html?spid=252073207,https://salt.tikicdn.com/cache/280x280/ts/product/37/15/7d/6275a879d39d500efb6b66f4f54c1819.jpg
248762051,Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính Hãng,7141000,7853000,Samsung,9,GIA DỤNG VIỆT,https://tiki.vn/product-p248762051.html?spid=252543484,https://salt.tikicdn.com/cache/280x280/ts/product/1c/c6/73/a51b75c18c02a5cf41bc239fd9c8df0a.png
188698703,Điện thoại Samsung Galaxy A23 4GB/128GB Cam - Hàng Chính Hãng,4490000,5690000,Samsung,21,Nguyễn Kim Official,https://tiki.vn/product-p188698703.html?spid=188698704,https://salt.tikicdn.com/cache/280x280/ts/product/be/d0/0a/3f571149de64d44343bbba7e4a469115.png
