id,name,price,selling_price,rating_average,quantitysold,brand_name,discount_rate,current_seller,short_url,image
160051494,"Điện thoại Masstel FAMI 60 4G - Hàng chính hãng, Nguyên Seal",659000,719000,5.0,26,Masstel,8,Viễn Tin Sài Gòn,https://tiki.vn/product-p160051494.html?spid=160051496,https://salt.tikicdn.com/cache/280x280/ts/product/e0/98/36/312f8a771c2e5bdbe9c240b270852964.jpg
243088272,Điện Thoại Land Rover S-009 - 3 Sim 3 Sóng - Pin Khủng - Loa To,399000,399000,1.0,3,OEM,0,Điện Thoại TN Store,https://tiki.vn/product-p243088272.html?spid=243088273,https://salt.tikicdn.com/cache/280x280/ts/product/28/6e/67/da60761ae775cccbb57246dbda7f874b.jpg
244167098,Điện thoại Xiaomi Redmi 12C (4GB/64GB) - Hàng chính hãng,2950000,3590000,0.0,4,Xiaomi,18,HAPPY PHONE,https://tiki.vn/product-p244167098.html?spid=244167104,https://salt.tikicdn.com/cache/280x280/ts/product/a1/74/ea/3f1ae0f23acd93583ce2292ccfff2ae8.jpg
181928619,Điện thoại bàn Panasonic KX-TGC210 hàng chính hãng,930000,950000,5.0,48,Panasonic,2,Viễn thông Hà Nhung,https://tiki.vn/product-p181928619.html?spid=181928620,https://salt.tikicdn.com/cache/280x280/ts/product/d4/a8/46/8993fa69c576f89d0ab63abd536c0c8a.jpg
125753416,Điện thoại Nokia 110 4G - Hàng chính hãng,870000,870000,4.6,15,Nokia,0,Nokia Mobile,https://tiki.vn/product-p125753416.html?spid=125753418,https://salt.tikicdn.com/cache/280x280/ts/product/96/43/91/27aa12eabddb7cf30a627327d50b2811.jpg
139812836,Điện thoại Nokia 215 4G - Hàng chính hãng,899000,900000,3.9,36,Nokia,0,Long Hưng TechZone,https://tiki.vn/product-p139812836.html?spid=139812840,https://salt.tikicdn.com/cache/280x280/ts/product/19/0d/b4/19920d78a4352edb7001520fde0f5038.jpg
139632023,Máy đọc sách Kobo Libra 2 - hàng nhập khẩu,5098000,5098000,5.0,11,Kobo,0,Máy đọc sách tốt,https://tiki.vn/product-p139632023.html?spid=140327945,https://salt.tikicdn.com/cache/280x280/ts/product/f5/e5/82/331a50d0d1e2809ef32a38eb201197ad.jpg
144200408,"Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ Viettel, Mobiphone, Vinaphone",799000,799000,5.0,15,OEM,0,CST Telecom,https://tiki.vn/product-p144200408.html?spid=144200409,https://salt.tikicdn.com/cache/280x280/ts/product/c6/16/a4/e0169694449afe63f489d7a3c81facf4.jpg
146365404,Điện Thoại Nokia 110 4G - Hàng Chính Hãng,789000,870000,4.7,58,Nokia,9,Hồng Hạnh Mobile,https://tiki.vn/product-p146365404.html?spid=146365406,https://salt.tikicdn.com/cache/280x280/ts/product/2d/f5/00/c8b4e4be6ed7b1a2ff0e0932d0747990.jpg
10763370,Điện Thoại Mobell S61 - Hàng Chính Hãng,599000,599000,0.0,4,Mobell,0,HƯNG LONG,https://tiki.vn/product-p10763370.html?spid=251392313,https://salt.tikicdn.com/cache/280x280/ts/product/45/98/70/0b2f9fca3a0bf85d3f345652ecb4e19c.jpg
201003623,Điện thoại Masstel Fami 12 4G Dành cho người già - Hàng chính hãng,538000,649000,5.0,3,Masstel,17,Viễn Tin Sài Gòn,https://tiki.vn/product-p201003623.html?spid=201003625,https://salt.tikicdn.com/cache/280x280/ts/product/24/6a/6f/77b0b6e6b633c8d8c28dce28bf11abd8.png
164318507,Điện thoại bàn Panasonic KX-TGB112 hàng chính hãng,1180000,1180000,4.7,13,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p164318507.html?spid=164318508,https://salt.tikicdn.com/cache/280x280/ts/product/e2/2a/5d/c35e64861141a7b8a45780c0db835bb8.jpg
198868735,Điện thoại IP Grandstream GRP 2601 hàng chính hãng,880000,880000,0.0,2,Grandstream,0,Viễn thông Hà Nhung,https://tiki.vn/product-p198868735.html?spid=198868736,https://salt.tikicdn.com/cache/280x280/ts/product/79/12/a4/e2a12a711e482a8b6a6f8b77bd3190b0.jpg
249033328,Điện thoại OPPO Find N2 Flip (8GB/256GB) - Hàng Chính Hãng,18990000,19990000,0.0,1,OPPO,5,Tiki Trading,https://tiki.vn/product-p249033328.html?spid=249033355,https://salt.tikicdn.com/cache/280x280/ts/product/7b/1b/fe/1362920a02c04254f0b97a19d0da6a8b.jpg
216175253,Điện thoại Samsung Galaxy S23 Ultra 5G (12GB/512GB) - Hàng chính hãng,29990000,36990000,5.0,4,Samsung,19,Tiki Trading,https://tiki.vn/product-p216175253.html?spid=216175259,https://salt.tikicdn.com/cache/280x280/ts/product/f5/4b/12/22ab9f1aba574346d5fcd53fd2fa0f4c.jpg
225263865,Điện thoại Samsung Galaxy S23 Ultra 5G 8GB/256GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,22439000,31990000,5.0,2,Samsung,30,HAPPY PHONE,https://tiki.vn/product-p225263865.html?spid=225263869,https://salt.tikicdn.com/cache/280x280/ts/product/ba/24/a4/d0ab4adbd1d4f6ebfa398a5c47aec6ce.jpg
197147134,Điện thoại POCO M5s 4GB+64GB/6GB+128GB | Màn hình AMOLED | MediaTek Helio G95 | Sạc nhanh 33W - Hàng chính hãng,4290000,5290000,5.0,12,Xiaomi,19,Xiaomi Official Stores,https://tiki.vn/product-p197147134.html?spid=197147138,https://salt.tikicdn.com/cache/280x280/ts/product/c4/7f/3d/64a21c00343d9a38f33df551b4c234d5.png
248745868,"Điện thoại Redmi Note 12 AMOLED 6.67"" FHD+| Snapdragon 685| 5000mAh - Hàng chính hãng",4490000,4990000,5.0,1,Xiaomi,10,Xiaomi Official Stores,https://tiki.vn/product-p248745868.html?spid=248745870,https://salt.tikicdn.com/cache/280x280/ts/product/3d/fe/a0/3eaecab7467f7d322e843289856071f4.jpg
149776401,"Điện thoại smartphone Sugar A100, music smartphone - Hàng chính hãng",849000,1690000,4.8,34,Sugar,50,THẮNG THAO MOBILE,https://tiki.vn/product-p149776401.html?spid=171189045,https://salt.tikicdn.com/cache/280x280/ts/product/3c/49/33/cba5bb81199c8ee464d302b004a0b63a.jpg
248704404,Điện Thoại Samsung Galaxy A14 (4GB/128GB) - Hàng Chính Hãng,3599000,4490000,0.0,1,Samsung,20,Antam Trading,https://tiki.vn/product-p248704404.html?spid=248704406,https://salt.tikicdn.com/cache/280x280/ts/product/60/07/18/0c1c3f1af124e19b91fee90fdda29d15.jpg
158741127,Điện Thoại Samsung A03 3GB/32GB - Hàng Chính Hãng,2150000,2990000,5.0,48,Samsung,28,Hồng Hạnh Mobile,https://tiki.vn/product-p158741127.html?spid=158741131,https://salt.tikicdn.com/cache/280x280/ts/product/13/98/75/50f1957020c49d081d6e07815aae4e17.jpg
225936344,Máy tính bảng Samsung Galaxy Tab A8 (4GB/64GB) - Hàng Chính Hãng,5550000,6990000,5.0,5,Samsung,21,Antam Trading,https://tiki.vn/product-p225936344.html?spid=225936348,https://salt.tikicdn.com/cache/280x280/ts/product/f0/c8/7f/28eaf0414345f1840b36e6d911eb16e7.png
172589109,Điện thoại Xiaomi Redmi 10C (4GB/128GB) - Hàng chính hãng,3099000,3599000,5.0,19,Xiaomi,14,THẮNG THAO MOBILE,https://tiki.vn/product-p172589109.html?spid=179232842,https://salt.tikicdn.com/cache/280x280/ts/product/48/6e/5f/d6134daa22c09be6d03f2ba1bab35173.jpg
129167418,"Điện thoại itel Vision1 Pro (L6502) 3GB/32GB , 6.52"" HD+ , Camera kép - Hàng Chính Hãng",1390000,1390000,4.7,7,OEM,0,minhphuc186,https://tiki.vn/product-p129167418.html?spid=201125562,https://salt.tikicdn.com/cache/280x280/ts/product/c3/e5/df/168b536e3a26d7ecf319d8b350ea63dc.jpg
126682340,Điện thoại Xiaomi Redmi 10 (4GB/128GB) - Hàng chính hãng,3609000,4290000,5.0,105,Xiaomi,16,Long Hưng TechZone,https://tiki.vn/product-p126682340.html?spid=126682344,https://salt.tikicdn.com/cache/280x280/ts/product/e2/58/c4/6f36fa11f6520922a6031a599a405380.jpg
195231233,Điện Thoại Xiaomi Redmi 10C - Hàng chính hãng,2940000,3890000,5.0,21,Xiaomi,24,Xiaomi Official Stores,https://tiki.vn/product-p195231233.html?spid=195231235,https://salt.tikicdn.com/cache/280x280/ts/product/73/f5/a6/c51b10b5e32ebfd1116e9bb679b6bc85.jpg
197670818,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,2950000,3990000,5.0,3,Samsung,26,THẮNG THAO MOBILE,https://tiki.vn/product-p197670818.html?spid=225211080,https://salt.tikicdn.com/cache/280x280/ts/product/5b/7d/7c/720993829059457a091f812d30350d62.jpg
252423003,Điện thoại Tecno SPARK 10 4GB/128GB - Camera 50MP | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,2990000,3190000,0.0,1,Tecno,6,Tecno Official Store,https://tiki.vn/product-p252423003.html?spid=252423005,https://salt.tikicdn.com/cache/280x280/ts/product/53/b1/55/061052ce001cd2b0dce5ecdc543b0d76.png
246167380,Điện thoại Samsung Galaxy S21 FE 5G (8GB/256GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,10486000,18990000,5.0,2,Samsung,45,HAPPY PHONE,https://tiki.vn/product-p246167380.html?spid=246167382,https://salt.tikicdn.com/cache/280x280/ts/product/94/19/cf/c1f1bfdb9c92ab519861cf641cf4dafd.jpg
249956458,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,4039000,4990000,3.0,1,Xiaomi,19,Long Hưng TechZone,https://tiki.vn/product-p249956458.html?spid=249956460,https://salt.tikicdn.com/cache/280x280/ts/product/de/6d/9b/d761b20aaed0465434c2be53e2345ffb.jpg
225938665,Máy đọc sách BOOX Tab Ultra - Hàng Chính Hãng,15290000,15990000,5.0,2,Onyx Boox,4,Tiki Trading,https://tiki.vn/product-p225938665.html?spid=225938670,https://salt.tikicdn.com/cache/280x280/ts/product/5b/85/0d/0e06f698627a1f943bb861f8387a9df7.png
43924153,Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,5675200,6790000,0.0,3,Kindle,16,Shop Máy Đọc Sách Hà Nội,https://tiki.vn/product-p43924153.html?spid=217500698,https://salt.tikicdn.com/cache/280x280/ts/product/2f/d2/4b/734d799a9b582017c71db858af78f27f.jpg
29931445,"Ulefone Armor X 5 ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",3290000,3290000,4.6,133,Ulefone,0,xuanhongmobile,https://tiki.vn/product-p29931445.html?spid=29931447,https://salt.tikicdn.com/cache/280x280/ts/product/db/dc/95/b3035c9a5987661b9579a247bdb9d76a.jpg
177545817,Điện Thoại Realme C35 (4GB/128GB) - Hàng Chính Hãng,3490000,4990000,0.0,3,Realme,30,Tiki Trading,https://tiki.vn/product-p177545817.html?spid=177545819,https://salt.tikicdn.com/cache/280x280/ts/product/4f/ac/2e/d7517dbad8067c21e67a053771583235.png
202640583,Máy đọc sách Note Air 2 Plus - Hàng Chính Hãng,13390000,13990000,5.0,19,Onyx Boox,4,Tiki Trading,https://tiki.vn/product-p202640583.html?spid=202640584,https://salt.tikicdn.com/cache/280x280/ts/product/e4/43/36/7d20496f567e699116048df714100b17.png
179159231,Điện Thoại Vivo T1X (4GB/64GB) - Hàng Chính Hãng,3490000,3490000,0.0,1,Vivo,0,minhphuc186,https://tiki.vn/product-p179159231.html?spid=197639289,https://salt.tikicdn.com/cache/280x280/ts/product/7d/ca/ac/ed0b8b2ddb8eb437a5a1899ed95d0a68.jpg
251267710,Điện thoại Samsung Galaxy A14 4G 4GB/64GB Đen - Hàng chính hãng,3450000,4490000,0.0,1,Samsung,23,Nguyễn Kim Official,https://tiki.vn/product-p251267710.html?spid=251267711,https://salt.tikicdn.com/cache/280x280/ts/product/da/bc/3c/ed0a07990ef902b77bf42ff7bf76928f.jpg
244168988,Redmi 12C| MediaTek Helio G85| Camera kép AI 50MP| Pin 5000mAh - Hàng chính hãng,2290000,3190000,0.0,2,Xiaomi,28,Xiaomi Official Stores,https://tiki.vn/product-p244168988.html?spid=244168990,https://salt.tikicdn.com/cache/280x280/ts/product/5b/9e/b1/ec5b211e9dd50e2efaa05450abac7231.jpg
72042076,Máy tính bảng Vankyo MatrixPad S20 - Hàng Chính Hãng,2590000,2590000,4.7,30,Vankyo,0,Máy Ảnh JP,https://tiki.vn/product-p72042076.html?spid=72042077,https://salt.tikicdn.com/cache/280x280/ts/product/f1/67/a0/ecba34184c1241875ce3bd9203ca9029.jpg
207914534,Điện Thoại Nokia 5710 XpressAudio - Hàng Chính Hãng,1689000,1790000,5.0,3,Nokia,6,Hồng Hạnh Mobile,https://tiki.vn/product-p207914534.html?spid=207914536,https://salt.tikicdn.com/cache/280x280/ts/product/12/b7/10/aef3f6ab2bde9da3c8f619f33715f231.jpg
246971535,"Máy đọc sách Kindle Paperwhite 5 (11th) Kindle PPW5, màn hình eink, 6.8 inch 300PPI, Darkmode, chống nước, có đèn vàng warmlight - Hàng nhập khẩu",2800000,3300000,0.0,2,Kindle,15,LOU Shop,https://tiki.vn/product-p246971535.html?spid=250334697,https://salt.tikicdn.com/cache/280x280/ts/product/79/98/0e/430295cc350d6feb874892158834cef7.PNG
217520819,Điện thoại Realme C33 4GB/64GB - Hàng chính hãng,2750000,3990000,0.0,2,Realme,31,Tiki Trading,https://tiki.vn/product-p217520819.html?spid=217520821,https://salt.tikicdn.com/cache/280x280/ts/product/d4/f1/e1/67fc1c9599cd688f84a96712eb29fc43.png
195894801,Masstel izi 26 4G - Chữ to - Loa to - Hàng Chính Hãng,539000,650000,5.0,25,Masstel,17,Viễn Tin Sài Gòn,https://tiki.vn/product-p195894801.html?spid=195894803,https://salt.tikicdn.com/cache/280x280/ts/product/54/75/6a/1a02045e366a7ad78fb9e5ca564a396b.jpg
249237203,Điện thoại XIAOMI POCO C40 (4GB/64GB) - Hàng chính hãng,2690000,3290000,0.0,1,Xiaomi,18,THẮNG THAO MOBILE,https://tiki.vn/product-p249237203.html?spid=249237206,https://salt.tikicdn.com/cache/280x280/ts/product/b4/34/f3/901ffff419f5068477b4234ea3dc5feb.jpg
215455584,Điện thoại Nokia 8210 4G - Hàng chính hãng,1459000,1590000,5.0,4,Nokia,8,Long Hưng TechZone,https://tiki.vn/product-p215455584.html?spid=215455586,https://salt.tikicdn.com/cache/280x280/ts/product/59/12/31/a99bc3dc96d69e48649f160a1360b091.jpg
198203859,Điện Thoại Vivo V25 5G 2022 (8GB/128GB) - Hàng Chính Hãng,10490000,10490000,5.0,4,Vivo,0,vivo Official Store,https://tiki.vn/product-p198203859.html?spid=198203862,https://salt.tikicdn.com/cache/280x280/ts/product/b7/c0/6a/3e10a0c3fd682ccc86531a8a4925e2c0.png
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,3090000,3090000,3.8,11,Vankyo,0,Máy Ảnh JP,https://tiki.vn/product-p72310420.html?spid=72310421,https://salt.tikicdn.com/cache/280x280/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg
201490941,"Điện Thoại Vivo T1X (4GB/64GB) Chip Snapdragon 680 , Màn 90hz - Hàng Chính Hãng",3650000,4490000,0.0,1,Vivo,19,THẮNG THAO MOBILE,https://tiki.vn/product-p201490941.html?spid=201490943,https://salt.tikicdn.com/cache/280x280/ts/product/e1/0b/70/6fdda2ff2f307c1c2df5a89998ad2230.jpg
243088213,"Điện Thoại Land Rover W2025 - 2 Sim - Pin Khủng 5800 mAh - Lướt Mạng, Fm - BH 06 Tháng",271000,449000,0.0,1,OEM,40,Điện Thoại TN Store,https://tiki.vn/product-p243088213.html?spid=243088214,https://salt.tikicdn.com/cache/280x280/ts/product/34/d3/00/8383ba36a9ba6a060762f00a73c698fc.jpg
146364791,Điện Thoại Nokia 105 4G - Hàng Chính Hãng,689000,830000,4.6,59,Nokia,17,Hồng Hạnh Mobile,https://tiki.vn/product-p146364791.html?spid=146364793,https://salt.tikicdn.com/cache/280x280/ts/product/b9/2f/42/4c1a3d60494ccc3b21a4d424755cd529.jpg
125590981,Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng,2090000,2090000,5.0,64,Nokia,0,Nokia Mobile,https://tiki.vn/product-p125590981.html?spid=125590983,https://salt.tikicdn.com/cache/280x280/ts/product/ae/77/39/dc4d08a8b156a0c2f797f95a1860bc8c.jpg
153581522,Máy đọc sách All new Paperwhite Gen 5 (11th) màn hình 6.8 inch có đèn vàng warmlight,3590000,3590000,5.0,56,OEM,0,MÁY ĐỌC SÁCH KOBO HÀ NỘI,https://tiki.vn/product-p153581522.html?spid=153581528,https://salt.tikicdn.com/cache/280x280/ts/product/22/78/f2/703d01e04da6a0730cee9286497a5a9c.jpg
58065346,Điện Thoại Realme C11 (2GB/32GB) - Hàng Chính Hãng,1850000,2990000,4.5,24,Realme,38,THẮNG THAO MOBILE,https://tiki.vn/product-p58065346.html?spid=110892868,https://salt.tikicdn.com/cache/280x280/ts/product/e4/2d/49/a84777af908b3ee488a72ab21643826b.jpg
243165179,Điện thoại OPPO Reno8 T 4G (8GB/256GB) - Hàng Chính Hãng,7300000,8490000,0.0,3,OPPO,14,HAPPY PHONE,https://tiki.vn/product-p243165179.html?spid=243165183,https://salt.tikicdn.com/cache/280x280/ts/product/65/66/55/47f7fde264ec419d1e1c59db377b9cc6.jpg
158895857,Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng,5820000,5990000,5.0,1,Vivo,3,Long Hưng TechZone,https://tiki.vn/product-p158895857.html?spid=158895861,https://salt.tikicdn.com/cache/280x280/ts/product/44/5d/98/552402fb183ed24fc6053d1799d4c618.jpg
217645692,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,3980000,4590000,0.0,1,Kindle,13,Techmorevn,https://tiki.vn/product-p217645692.html?spid=217645700,https://salt.tikicdn.com/cache/280x280/ts/product/51/8f/6b/1d558fab3d6a12743156ccbdbe0f4f8f.jpg
201933481,Điện Thoại Forme F6 - Hàng Chính Hãng,710000,799000,5.0,5,Forme,11,Hồng Hạnh Mobile,https://tiki.vn/product-p201933481.html?spid=201933483,https://salt.tikicdn.com/cache/280x280/ts/product/c1/ca/47/142c275d6200e9566f3767e7635d45ac.jpg
197960169,Điện thoại Masstel Lux 10 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,579000,700000,4.0,14,Masstel,17,THẮNG THAO MOBILE,https://tiki.vn/product-p197960169.html?spid=197960183,https://salt.tikicdn.com/cache/280x280/ts/product/bb/d4/c2/da17e0ac867fe320f70c634eab63ea43.jpg
65492829,"Điện thoại Oukitel WP5 Pro (Ram4GB,Rom 64Gb,pin 8.000mAh ,chống va đập,chống nước) - hàng chính hãng",3990000,3990000,5.0,16,Oukitel,0,xuanhongmobile,https://tiki.vn/product-p65492829.html?spid=65492830,https://salt.tikicdn.com/cache/280x280/ts/product/4d/b8/90/ad493060c6a221ce7fb8a2d5f310e072.jpg
167465972,"Điện thoại Masstel IZI 55 4G , Pin 1800mah - Hàng chính hãng",549000,699000,4.8,16,Masstel,21,THẮNG THAO MOBILE,https://tiki.vn/product-p167465972.html?spid=167465977,https://salt.tikicdn.com/cache/280x280/ts/product/fa/09/2b/eb775d0a4c91cf1975f96094feaed4b0.jpg
180381390,"Máy đọc sách Kindle PaperWhite 8GB-2021. Màn hình độ phân giải cao (300 PPI) 6,8 Inch. Có đèn nền và Wifi. Model PQ89WIF-, Hàng nhập khẩu . New 100%",2900000,2900000,4.7,34,Kindle,0,Detico,https://tiki.vn/product-p180381390.html?spid=180381391,https://salt.tikicdn.com/cache/280x280/ts/product/b4/99/f6/883451450755cd23a8383fe78a6d4aca.jpg
93502532,Điện thoại Nokia C20 2GB/32GB - Hàng chính hãng,1599000,2390000,5.0,13,Nokia,33,THẮNG THAO MOBILE,https://tiki.vn/product-p93502532.html?spid=138821862,https://salt.tikicdn.com/cache/280x280/ts/product/94/b4/4d/54bc29b8c1026b147fc14a0eba43fcc3.jpg
170449059,"Điện Thoại Masstel Izi 20 4G - Loa To, Pin Trâu, 2 Sim 2 Sóng, Hỗ Trợ 4G VoLTE, Đèn Pin Sáng, Giá Rẻ - Hàng Chính Hãng",489000,489000,4.8,10,Masstel,0,Di ĐỘNG IZ,https://tiki.vn/product-p170449059.html?spid=170449061,https://salt.tikicdn.com/cache/280x280/ts/product/fe/5f/95/0779ca076b0ec52b3780913f615d0f88.jpg
159725951,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,3500000,3500000,0.0,1,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p159725951.html?spid=216715729,https://salt.tikicdn.com/cache/280x280/ts/product/ea/f7/95/41078d5286d566b835b5a8d389d0fe44.jpg
197666071,Điện thoại Masstel Fami 65 4G - Tặng dock sạc - Gọi HD Call - Hàng chính hãng,729000,900000,5.0,7,Masstel,19,THẮNG THAO MOBILE,https://tiki.vn/product-p197666071.html?spid=197666073,https://salt.tikicdn.com/cache/280x280/ts/product/61/6d/ea/72e56bc245d1f948a43dc11ac05507b6.jpg
170448099,"Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, SOS, Đèn Pin Kép,... Hàng Chính Hãng",729000,882000,4.3,27,Masstel,17,Di ĐỘNG IZ,https://tiki.vn/product-p170448099.html?spid=170448101,https://salt.tikicdn.com/cache/280x280/ts/product/ae/eb/2d/d6b87c6b4f5cfdf14604dfa6490c3a41.jpg
181928208,Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,950000,950000,4.8,37,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p181928208.html?spid=181928209,https://salt.tikicdn.com/cache/280x280/ts/product/5b/a5/c1/2bf1ed55c8919a261bf18c9e9d4380d2.jpg
62242668,Điện Thoại Bàn Homephone lắp sim - Lắp Tất Cả Các Sim Đi Động - Di Chuyển Mang Đi Khắp Nơi - Hàng Chính Hãng,700000,700000,4.6,52,China Mobile,0,Viễn Thông LTC,https://tiki.vn/product-p62242668.html?spid=62242669,https://salt.tikicdn.com/cache/280x280/ts/product/4c/df/7d/b76a5733e59bbee16e6c4ba773259af2.jpg
171685825,Điện thoại Nokia 105 4G -  chính hãng - Đen,790000,790000,0.0,2,Nokia,0,Nokia Mobile,https://tiki.vn/product-p171685825.html?spid=171685826,https://salt.tikicdn.com/cache/280x280/ts/product/52/05/60/d7a3446349765878fc15af0263bbdd9f.jpg
217511921,Điện Thoại Forme F6 4G - Hàng Chính Hãng,656000,759000,0.0,1,Forme,14,LONG TÂM Mobile,https://tiki.vn/product-p217511921.html?spid=221276851,https://salt.tikicdn.com/cache/280x280/ts/product/19/14/8c/bfa34013154eb56320b113709e15dd93.jpg
42333095,"Điện thoại cố định không dây cho người già, màn hình hiển thị đầu số - Hàng chính hãng",490000,490000,3.7,13,Huawei,0,CST Telecom,https://tiki.vn/product-p42333095.html?spid=43808820,https://salt.tikicdn.com/cache/280x280/ts/product/76/d8/38/696f093021940f0ffe332f2fb05e0971.jpg
31261844,Điện Thoại Bàn Cố Định Không Dây Lắp Sim,450000,450000,3.3,99,Huawei,0,Viễn Thông LTC,https://tiki.vn/product-p31261844.html?spid=42255072,https://salt.tikicdn.com/cache/280x280/ts/product/99/d4/77/5f13a5dbea28c014a47351b7a77d6402.jpg
118130919,Điện thoại Panasonic KX-TGD310CX -Hàng chính hãng,1099000,1099000,4.8,17,Panasonic,0,Hưng Thịnh HN,https://tiki.vn/product-p118130919.html?spid=118130971,https://salt.tikicdn.com/cache/280x280/ts/product/15/18/c5/bf66605d62a86601778768c515ec47e2.jpg
72290345,"Máy đọc sách Kobo Clara HD 8GB đen, 6 inch, có đèn cam - Hàng nhập khẩu",3099000,3099000,5.0,19,Kobo,0,Máy Đọc Sách,https://tiki.vn/product-p72290345.html?spid=77874198,https://salt.tikicdn.com/cache/280x280/ts/product/f0/04/a4/8daf08244f9766c75ece956b9edcb0b9.png
23865953,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,275000,275000,4.8,208,Panasonic,0,Hưng Thịnh HN,https://tiki.vn/product-p23865953.html?spid=117785985,https://salt.tikicdn.com/cache/280x280/ts/product/11/99/3c/adc5211879f9c0e774ce0a01c7f12e1e.jpg
249287176,Điện Thoại Masstel Fami 12- Hàng Chính Hãng,517000,599000,0.0,2,Masstel,14,LONG TÂM Mobile,https://tiki.vn/product-p249287176.html?spid=249287179,https://salt.tikicdn.com/cache/280x280/ts/product/9f/77/47/42af07ef6244f2dd4b4b44defcab067f.jpg
243088186,Điện Thoại S-Mobile S70 - 4 Sim - Pin Khủng 3000 mAh - Loa Cực To - Lướt Mạng - Mới Full Box-Bảo Hành 06 Tháng,369000,489000,0.0,1,OEM,25,Điện Thoại TN Store,https://tiki.vn/product-p243088186.html?spid=243088192,https://salt.tikicdn.com/cache/280x280/ts/product/bf/20/3f/773121f647e4ef65190e4fd22479bceb.jpg
252857698,"Điện thoại người già MXMID G800 4g - pin khủng, loa to, phím lớn, đọc số - Mới full box",332000,399000,0.0,1,OEM,17,Điện Thoại TN Store,https://tiki.vn/product-p252857698.html?spid=252857702,https://salt.tikicdn.com/cache/280x280/ts/product/44/4e/bc/69e489389fa7b5b40178f0183581c4a2.jpg
21317020,Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,2265000,2265000,5.0,14,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p21317020.html?spid=49302166,https://salt.tikicdn.com/cache/280x280/ts/product/01/79/d6/3993a1a8ba77d5dfb475e5b5613c3a97.jpg
4059671,Điện Thoại Bàn Panasonic KXTS 520 - Hàng Chính Hãng,449000,469000,4.2,73,Panasonic,4,Nova Computer,https://tiki.vn/product-p4059671.html?spid=36671794,https://salt.tikicdn.com/cache/280x280/ts/product/bc/73/55/bff7a93a446725099fd274cb18d528b0.jpg
131028406,Máy tính bảng Fire HD 10 Plus 2021 thế hệ 11th,4050000,4050000,5.0,39,OEM,0,MAYDOCSACHKINDLESAIGON,https://tiki.vn/product-p131028406.html?spid=131028407,https://salt.tikicdn.com/cache/280x280/ts/product/38/34/c3/09a3f314f56dde6a8ff2966858c2d994.png
248754839,Điện Thoại OPPO A17K (3GB/64GB) - Hàng Chính Hãng,2920000,3290000,5.0,1,OPPO,11,HAPPY PHONE,https://tiki.vn/product-p248754839.html?spid=248754841,https://salt.tikicdn.com/cache/280x280/ts/product/94/c8/0e/7238701dbe36745e6599fe57c1eb14be.jpg
11251951,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,750000,750000,4.5,154,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p11251951.html?spid=49302096,https://salt.tikicdn.com/cache/280x280/ts/product/7f/27/33/3d7be765dcdfd3c03ae0883b92ce0ff6.jpg
16523479,Điện thoại để bàn Panasonic KX TSC11MX hàng chính hãng,580000,580000,4.8,87,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p16523479.html?spid=49302185,https://salt.tikicdn.com/cache/280x280/ts/product/c0/87/0b/e8b8b025adff3907e709a62fc5139614.jpg
215135773,Điện Thoại Di Động Forme D111 4G - Hàng Chính Hãng,397000,459000,5.0,2,Forme,14,LONG TÂM Mobile,https://tiki.vn/product-p215135773.html?spid=221273543,https://salt.tikicdn.com/cache/280x280/ts/product/58/7e/0d/8c4c4c0c6a1cf83ce28147a438df5e5e.jpg
